cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,postal_code,state_code
29979774,0.0,21,6,0,F,1,10079,NY
31356291,41804.8,68,8,0,F,4,85049,AZ
25898900,2393.8,42,5,0,M,1,02158,MA
16351440,6299.0,34,4,3,M,2,77210,TX
28622349,15775.4,59,9,1,F,4,60663,IL
16354824,3939.6,51,8,3,F,1,10230,NY
16361796,1946.9,31,9,3,M,2,20271,DC
17713397,79690.0,46,3,4,M,2,87194,NM
21808080,15974.4,22,4,1,F,2,75328,TX
14996905,14395.7,24,3,2,M,2,64199,MO
16358052,7743.3,62,12,3,F,2,53269,WI
31350587,26680.0,18,3,0,M,1,60606,IL
28618128,0.0,17,2,1,M,1,60606,IL
14993605,37920.3,54,4,3,M,2,53277,WI
25895575,2864.6,79,6,0,F,2,21214,MD
27264180,65478.0,59,11,0,F,1,48208,MI
25903308,11061.2,60,5,2,F,2,55113,MN
25889875,5731.4,42,9,3,M,2,33157,FL
25900534,0.0,20,2,0,M,1,43630,OH
21815296,0.0,17,5,1,F,1,21207,MD
19080572,17428.6,33,2,3,M,2,60634,IL
16359312,3448.6,35,5,6,M,2,64105,MO
23162262,7597.7,81,7,0,F,3,75230,TX
14990019,0.0,15,7,2,M,1,10104,NY
23171051,5657.3,73,9,0,M,2,10146,NY
28627998,1215.5,36,6,3,F,2,78784,TX
28623609,0.0,15,7,1,M,1,32235,FL
16353888,14580.7,61,11,5,F,2,94174,CA
19079634,155405.6,53,3,1,M,1,32272,FL
27251460,81596.0,36,8,2,M,2,10161,NY
20451930,14242.5,30,6,4,F,3,21227,MD
23165934,14050.2,44,10,0,M,1,40218,KY
21804288,0.0,16,4,1,M,1,60606,IL
17719286,34273.2,37,4,4,M,2,46261,IN
31356682,0.0,17,2,0,F,1,55113,MN
16352988,3656.5,36,5,5,F,3,37204,TN
31358499,21035.8,80,0,0,M,4,32284,FL
23166342,10040.1,23,4,0,M,1,63152,MO
20441940,27994.5,44,11,5,M,2,98165,WA
14988303,44877.8,38,8,4,M,2,10161,NY
19077352,0.0,14,6,1,M,1,90750,CA
13627200,18806.0,20,5,1,M,1,60665,IL
14992362,18881.5,40,8,4,M,2,77089,TX
29992908,25025.0,31,10,1,M,2,77159,TX
17716413,16230.5,20,6,4,M,4,30359,GA
14993033,8764.8,70,10,2,M,2,10146,NY
27249620,41710.0,36,8,2,F,2,10209,NY
14993847,0.0,17,5,2,F,1,10171,NY
24525144,17643.6,68,6,2,F,3,63105,MO
20441385,40887.0,74,11,2,F,2,90067,CA
28624995,2603.2,61,1,1,F,2,10084,NY
31346654,28632.7,32,1,2,M,2,60634,IL
29995966,28001.6,40,7,0,M,1,33654,FL
25891623,0.0,21,3,0,F,1,10079,NY
16355028,903.0,27,6,3,F,1,92173,CA
27261900,24792.0,60,2,0,F,2,10084,NY
25902776,2808.2,93,10,0,F,4,90180,CA
14995233,90873.2,58,8,3,M,2,60622,IL
23163673,43523.0,55,1,2,M,2,87194,NM
28626444,5103.0,48,8,1,M,1,10042,NY
14991845,29025.7,58,8,3,M,2,10126,NY
27269400,36780.0,38,10,2,F,2,33237,FL
29990092,0.0,20,5,0,M,1,43630,OH
23169011,8806.1,36,2,3,M,2,60632,IL
28626528,19765.8,52,2,3,M,2,60607,IL
31344101,0.0,14,6,0,M,1,64132,MO
27252600,31728.0,66,8,0,F,1,90009,CA
27269360,73846.0,53,4,1,F,3,40561,KY
21812400,46209.8,37,10,4,F,2,64105,MO
25904391,344.7,23,5,0,F,1,48202,MI
20440470,74434.5,60,7,3,F,4,77076,TX
20446695,45244.5,43,3,5,M,2,90048,CA
16356948,5339.5,49,9,4,F,2,96822,HI
25901636,3841.4,39,6,2,F,2,37232,TN
29984878,0.0,21,6,0,M,1,92178,CA
31345136,130173.1,31,1,2,F,2,48212,MI
16358496,567.2,73,3,3,F,2,60624,IL
14992648,18821.0,70,10,2,F,1,75204,TX
16350624,1681.0,36,6,5,F,3,92513,CA
28618086,21480.1,57,7,3,F,3,60606,IL
31344791,18995.7,29,8,2,M,4,80982,CO
16351032,5140.0,49,9,3,F,1,23570,VA
21805056,30986.8,19,7,1,F,1,40230,KY
28629531,11494.1,51,1,1,M,2,90135,CA
17720144,37667.5,50,7,4,M,2,78738,TX
25891604,6984.6,60,7,1,M,2,10079,NY
17719715,44814.9,48,5,3,M,2,53277,WI
23170422,7839.1,88,4,0,F,2,77168,TX
17718350,15515.5,56,3,2,F,2,40564,KY
19088650,34741.0,33,3,3,M,2,43272,OH
24534558,94575.6,37,5,5,M,4,92811,CA
16360248,2650.4,69,9,3,F,4,10007,NY
13624960,0.0,14,3,1,M,1,77058,TX
14988545,32165.1,60,7,4,F,2,77083,TX
29985934,0.0,22,7,0,F,1,19136,PA
24527466,43151.4,47,5,2,F,1,96839,HI
16352580,3727.5,59,9,4,F,2,10079,NY
23177783,1129.6,30,5,0,M,1,90168,CA
13627610,13515.0,24,3,2,M,4,53263,WI
25891072,4540.2,39,6,1,M,2,97203,OR
20442735,33001.5,49,6,2,F,1,37209,TN
13628060,39382.0,25,4,2,M,3,60605,IL
28632093,1381.0,46,6,1,M,1,87193,NM
14989073,6991.6,20,5,2,F,1,14686,NY
25903859,4941.5,39,6,2,F,4,97297,OR
29991764,109188.2,59,9,1,F,2,07303,NJ
29976474,67460.8,61,11,1,F,2,90112,CA
27259580,25328.0,55,7,1,F,4,60664,IL
13630540,9738.0,57,7,2,F,2,53277,WI
23176372,12882.2,33,6,0,F,1,40261,KY
14994749,12131.9,48,6,2,M,1,87129,NM
20438205,45619.5,42,5,2,M,2,10126,NY
17719494,47586.5,36,3,3,F,4,73130,OK
24540228,63426.6,57,5,3,M,2,85734,AZ
24525180,19440.0,91,9,2,F,2,46260,IN
31358821,191741.8,46,6,0,F,1,10236,NY
29995438,28727.6,32,11,2,F,2,75277,TX
20452035,0.0,22,4,2,F,1,40561,KY
29987320,106653.8,51,11,5,M,2,14622,NY
24532884,0.0,18,1,2,M,1,77095,TX
31357004,83395.7,45,5,2,F,2,02149,MA
23168195,6460.3,33,8,0,M,1,35236,AL
20439105,36675.0,49,6,3,M,2,98133,WA
13633930,0.0,17,2,1,F,1,10160,NY
23174315,0.0,22,3,0,M,1,64136,MO
21813824,39260.0,37,10,1,F,2,35241,AL
20440920,48097.5,53,10,3,M,2,10104,NY
25887690,2052.0,94,11,0,F,2,46260,IN
24541002,3265.2,20,3,2,F,1,48202,MI
19081230,19461.4,77,7,1,F,2,10167,NY
23173686,9335.1,53,9,0,M,1,44101,OH
28627956,4873.3,65,5,1,M,3,90130,CA
19075560,69623.4,63,3,1,F,2,60639,IL
24534846,26803.8,45,3,6,M,2,73179,OK
27251300,54984.0,49,11,0,F,1,90794,CA
24535620,0.0,18,1,2,F,1,78738,TX
27259820,43314.0,49,11,0,F,1,75364,TX
23169623,3053.0,29,4,0,F,1,92173,CA
23167974,9762.5,24,2,0,M,1,60625,IL
17713761,15737.8,15,7,2,M,1,77083,TX
27258520,12958.0,65,7,0,F,2,45246,OH
28627830,1247.4,29,4,2,F,2,40214,KY
16358904,930.5,65,5,3,M,3,19133,PA
24537330,13235.4,21,4,2,M,1,43630,OH
20451810,12180.0,70,7,2,F,4,10194,NY
28630665,8664.8,35,5,4,M,2,10236,NY
16352460,5803.4,43,3,5,F,4,63137,MO
19084324,36593.2,66,6,1,F,2,64115,MO
14998291,8406.2,68,8,2,F,2,80274,CO
16358988,12995.8,55,5,5,F,2,90174,CA
24536844,23666.4,50,8,2,M,1,44101,OH
23170439,3565.6,89,5,0,M,2,77168,TX
28613928,0.0,17,2,1,M,1,90112,CA
20440245,66432.0,39,6,3,F,2,90065,CA
21804896,102393.2,24,6,2,M,3,60605,IL
24533298,9909.0,20,3,2,F,1,28223,NC
21814112,35092.2,61,4,1,F,2,80228,CO
17713111,39536.9,33,6,2,M,2,10126,NY
29996054,190836.8,62,12,0,M,2,23463,VA
13628380,21460.0,54,3,1,F,2,85068,AZ
13630460,9307.0,42,2,1,F,1,92802,CA
20450790,18049.5,90,7,2,M,2,74146,OK
28629342,10647.8,56,6,2,M,2,90029,CA
23172241,8392.9,34,9,0,M,2,90081,CA
14987632,16975.2,64,4,2,F,1,90159,CA
24542550,44667.0,34,2,4,M,2,43272,OH
13625650,27492.0,50,10,1,F,1,90794,CA
14998434,29532.8,69,3,2,F,2,77292,TX
23177375,7812.8,77,3,0,F,2,53244,WI
31345872,40507.6,30,0,3,F,4,10178,NY
13630910,0.0,16,1,1,M,1,78738,TX
19083022,16549.4,30,9,1,M,2,90081,CA
31342629,94065.4,39,8,1,M,2,10259,NY
21812192,129040.6,54,7,2,F,2,07303,NJ
27251700,56186.0,69,11,0,M,2,60666,IL
13629850,11485.0,71,1,1,F,2,46288,IN
25888830,3906.8,55,2,2,F,2,87194,NM
21811216,20898.8,80,3,1,F,2,90046,CA
20447955,28632.0,57,4,4,F,2,94225,CA
25901617,3150.0,40,7,2,M,2,37232,TN
24527502,0.0,16,6,2,F,1,92705,CA
14990404,28570.3,59,9,3,M,2,94103,CA
13629200,5781.0,81,1,1,F,1,15263,PA
21814928,17097.6,45,8,1,M,1,87193,NM
16354296,12650.8,44,4,7,F,2,90105,CA
24533622,22795.2,57,5,3,F,4,60664,IL
19087348,18895.8,62,2,1,F,2,80228,CO
16356048,4057.0,27,6,3,M,2,75328,TX
25893295,878.9,83,10,0,F,3,10105,NY
19077716,41773.2,37,7,3,F,2,30305,GA
23167770,0.0,22,3,0,F,1,46232,IN
25906139,1452.0,71,8,0,F,2,80274,CO
16357848,614.2,32,11,5,F,4,94272,CA
21808400,0.0,14,9,1,F,1,46261,IN
20437515,98020.5,63,10,4,F,2,90785,CA
24529014,73616.4,41,8,3,M,2,10259,NY
23178616,19339.7,62,8,0,M,1,90195,CA
29989036,28901.4,77,7,0,F,2,78754,TX
24533946,0.0,19,2,2,F,1,19136,PA
19081062,27752.2,56,6,2,M,2,97237,OR
19079802,38224.2,60,10,2,F,3,02171,MA
13628260,0.0,16,1,1,F,1,94174,CA
25897228,14799.7,40,4,0,M,1,10019,NY
23164897,2427.5,33,8,0,F,1,45471,OH
19088524,0.0,16,8,1,F,1,92510,CA
16361268,878.6,30,9,4,F,2,78468,TX
13632870,18449.0,40,10,1,M,2,45219,OH
19086242,25025.0,19,4,1,F,1,90029,CA
14989931,8554.7,20,5,2,F,1,90191,CA
14993748,63373.2,60,10,4,M,2,60606,IL
24532722,149931.0,60,8,3,M,4,78707,TX
13628910,0.0,16,8,1,F,1,97248,OR
21800736,26065.0,35,8,1,F,2,10126,NY
28612416,0.0,14,3,1,M,1,77058,TX
17722211,25591.8,60,7,2,F,2,43653,OH
17721782,10848.5,15,7,2,F,1,92155,CA
31348402,28602.8,29,8,0,M,1,90140,CA
21802896,78582.4,73,6,1,M,2,92149,CA
31337615,17790.5,53,3,1,F,2,94164,CA
27259940,0.0,17,4,0,F,1,19136,PA
17718779,0.0,11,10,2,M,1,60636,IL
29992666,39325.0,23,8,0,F,1,90029,CA
24535944,50065.2,26,3,4,F,2,78734,TX
25899470,3085.2,38,5,2,M,4,40213,KY
14992846,45815.0,32,2,5,M,3,02172,MA
23178395,8738.0,34,9,1,M,2,38140,TN
13634050,26583.0,24,3,3,F,2,90013,CA
14993418,40265.5,42,2,3,F,4,73130,OK
25892155,2167.9,87,4,0,M,2,53206,WI
14997290,14270.3,52,2,4,M,2,10160,NY
27255500,24144.0,69,11,0,F,2,37228,TN
29996296,81230.6,58,7,1,F,3,40561,KY
25899983,13716.9,37,4,0,M,1,75310,TX
25900515,1397.1,24,6,0,M,1,43630,OH
13626180,84120.0,58,8,1,M,2,85206,AZ
14994034,12368.4,74,4,2,F,2,55174,MN
28622286,2318.6,84,4,1,F,2,77168,TX
24542676,16432.2,68,6,2,M,2,80274,CO
16353720,0.0,20,5,3,F,1,46232,IN
13630870,3400.0,19,4,1,F,1,74186,OK
24525666,0.0,15,5,2,F,1,10181,NY
31345573,118698.4,39,4,0,M,1,77036,TX
24540552,27180.0,39,7,2,F,2,35241,AL
29990422,17683.6,85,5,0,F,2,90046,CA
24540066,151803.0,45,3,6,F,4,90106,CA
27257900,52774.0,56,8,1,M,2,10126,NY
29978432,38684.8,69,9,0,M,4,77158,TX
14995904,0.0,18,3,2,F,1,07303,NJ
25900553,8875.3,52,9,3,F,3,90047,CA
29986550,0.0,19,11,0,F,1,46261,IN
16350420,5575.1,49,8,7,F,4,10181,NY
29981732,86640.4,29,8,1,M,3,60605,IL
21810240,53778.4,44,7,1,M,1,90162,CA
14988644,31024.4,42,2,2,F,1,90152,CA
29979246,5764.0,27,6,0,M,1,19107,PA
28625142,3818.4,34,4,4,F,2,90145,CA
20444100,0.0,22,4,2,F,1,10047,NY
19074986,52052.0,66,6,1,M,2,10007,NY
13626020,31496.0,26,5,2,F,3,90120,CA
14995618,6366.8,37,7,4,F,2,78784,TX
14990459,30673.5,36,5,2,F,1,94149,CA
17715334,66274.0,47,4,3,M,2,60665,IL
19084366,18358.2,20,5,1,F,1,60607,IL
28626696,582.1,23,2,2,F,4,07301,NJ
25891015,6475.2,54,4,0,F,1,77287,TX
25896088,1450.3,58,5,0,F,2,98186,WA
28622244,1213.6,80,10,1,F,2,53268,WI
16349808,2111.1,45,5,3,F,1,80275,CO
16357188,0.0,18,3,3,F,1,96849,HI
23163486,0.0,20,8,0,M,1,94654,CA
19075966,85820.0,51,1,3,M,2,87194,NM
28616574,6266.0,37,7,3,F,2,30305,GA
28625058,4600.9,52,2,2,M,2,96849,HI
17719780,63022.7,42,9,7,M,2,14622,NY
28626465,3213.2,70,8,1,M,2,64115,MO
24535008,4395.6,21,1,2,F,1,53277,WI
21800656,58141.2,63,6,1,M,2,60639,IL
19079592,5591.6,88,8,1,M,2,10248,NY
29995768,6976.2,27,6,1,F,2,94260,CA
27255620,62026.0,31,3,0,M,1,28208,NC
24538230,46488.6,77,5,2,F,2,38177,TN
23169198,42274.8,62,8,0,M,1,10185,NY
20440695,46945.5,45,2,2,M,2,46256,IN
25901598,841.9,67,4,0,M,3,19133,PA
24537618,14468.4,82,0,2,F,2,90046,CA
28632156,1282.0,27,6,2,F,2,38140,TN
17723082,14787.5,22,8,3,M,2,77159,TX
23175760,5375.4,28,3,1,F,4,38168,TN
19085962,32193.0,22,1,1,F,1,10153,NY
16354536,2068.1,45,5,5,F,2,97254,OR
21813296,80740.4,55,8,3,M,2,55113,MN
20451585,6276.0,32,8,3,F,2,78468,TX
17719858,4212.0,60,4,2,M,1,92708,CA
24534234,7983.0,67,5,2,F,2,10101,NY
29994294,12073.6,38,8,3,F,2,92173,CA
16358616,4545.7,52,9,3,F,1,92126,CA
25905512,5175.4,62,9,0,M,1,90195,CA
16360860,5582.4,26,5,5,F,2,90013,CA
31352335,14697.0,41,1,0,M,2,07171,NJ
13626630,29030.0,45,5,1,M,1,77151,TX
27258960,57728.0,59,11,1,M,4,92178,CA
28632114,8624.5,58,8,1,M,1,10149,NY
25897741,0.0,20,9,0,F,1,73130,OK
14987830,43175.0,59,9,2,F,1,10259,NY
23165322,0.0,20,8,0,F,1,90750,CA
17721067,14337.7,42,7,2,M,1,87129,NM
21811744,31725.2,79,12,1,M,2,38177,TN
17721652,30282.2,47,4,3,F,2,60622,IL
31338696,18411.5,33,3,2,F,3,92513,CA
24539616,52803.0,52,0,2,F,2,90135,CA
16350588,0.0,20,5,3,F,1,10138,NY
20447490,39207.0,70,7,2,F,2,64115,MO
14996190,0.0,17,2,2,F,1,93769,CA
13630420,0.0,15,7,1,M,1,10148,NY
31340490,36487.2,66,6,0,F,1,90009,CA
24539166,33208.2,41,9,2,M,2,45219,OH
25904467,0.0,21,3,0,F,1,10160,NY
14995805,19314.9,53,3,2,F,2,90186,CA
17722081,74391.2,31,8,4,M,2,78784,TX
25895005,5013.5,61,8,1,M,2,10126,NY
19079718,31250.8,51,1,1,M,2,85068,AZ
21801264,45242.6,18,6,1,M,1,19152,PA
17725305,25821.9,44,11,2,F,1,98111,WA
31347344,47589.3,44,4,0,M,1,10056,NY
23175522,14831.2,28,3,0,F,3,92173,CA
13627690,27885.0,35,4,1,F,1,94149,CA
28613823,3089.3,74,4,1,M,2,60647,IL
28629321,8398.1,41,1,1,F,1,85707,AZ
13634010,9999.0,45,5,1,M,2,10208,NY
20440230,43560.0,37,4,3,M,2,90065,CA
23174519,7752.5,78,4,0,M,2,60624,IL
29986792,53517.2,65,5,0,F,2,53217,WI
23174111,33277.7,64,10,0,M,2,90128,CA
13634700,18390.0,39,9,3,F,2,33237,FL
29991038,16942.2,30,9,1,M,2,40214,KY
23176576,13110.9,36,2,2,M,3,74194,OK
29996824,313002.8,59,9,0,M,3,75346,TX
27250480,0.0,15,9,0,F,1,90061,CA
14993660,53326.9,48,8,7,M,2,14622,NY
27258800,0.0,17,4,0,F,1,10047,NY
29990664,19910.0,70,10,0,F,2,44127,OH
31352703,28888.0,31,1,2,F,2,80986,CO
13633360,33905.0,53,3,1,M,2,55422,MN
20441490,153429.0,61,8,4,F,3,60606,IL
19080208,23938.6,48,8,3,F,3,90141,CA
21815904,69804.8,67,4,1,F,2,77292,TX
23164914,4905.4,59,3,2,F,3,14686,NY
19081594,43456.0,61,1,1,F,2,98162,WA
21809136,4069.0,82,5,1,F,2,79931,TX
24529950,21729.6,71,9,2,F,2,37228,TN
16357356,6334.2,41,4,6,M,2,90048,CA
20439795,47461.5,52,9,4,F,2,78473,TX
29981446,64064.0,41,11,2,M,3,90027,CA
17721288,3603.6,18,4,3,F,4,07301,NJ
31337960,134267.1,49,2,4,F,4,90061,CA
28616805,5803.4,41,1,3,F,4,63137,MO
24536970,27541.8,71,7,2,M,2,64115,MO
19088076,57496.6,58,8,1,M,1,10149,NY
13626260,15993.0,31,1,4,F,2,33157,FL
21804528,42036.8,49,12,1,M,1,79917,TX
27255820,15828.0,81,3,0,F,2,10088,NY
29988706,124044.8,40,7,2,M,4,60648,IL
28630770,1407.0,24,3,1,M,1,10083,NY
25889438,5984.2,30,6,1,F,3,90120,CA
25887215,4311.1,30,6,0,F,1,10140,NY
19084408,130284.0,51,1,1,M,2,53269,WI
24531336,60670.8,58,6,3,M,2,07117,NJ
16358208,4166.4,53,3,5,F,4,43630,OH
29987936,63745.0,59,9,2,M,2,78738,TX
24534522,0.0,16,6,2,M,1,32235,FL
23170014,12187.2,43,7,2,M,2,77089,TX
14996762,35970.0,55,5,3,F,4,77061,TX
13627770,21746.0,31,1,4,F,4,90054,CA
13625690,61300.0,51,1,3,M,2,87194,NM
29976518,134860.0,55,5,2,M,2,87194,NM
17714762,0.0,12,4,2,M,1,77036,TX
27255700,87164.0,42,4,5,F,2,64132,MO
23173499,14817.7,53,9,5,F,2,94150,CA
14992505,17320.6,32,2,5,M,2,95137,CA
19075350,8820.0,78,8,1,F,1,60613,IL
20451135,14068.5,74,11,2,F,2,10276,NY
24534396,47455.2,43,1,4,M,2,46261,IN
28615125,6334.6,38,8,4,M,2,33157,FL
14991889,48086.5,35,5,4,F,2,60634,IL
16354740,5541.3,59,9,4,M,2,10126,NY
13634620,9495.0,26,5,3,F,3,21227,MD
19077884,0.0,16,8,1,F,1,63137,MO
19087180,9380.0,24,3,1,M,1,10083,NY
14994133,48737.7,35,5,5,M,2,90145,CA
28627809,1617.2,26,5,2,M,2,40214,KY
31351990,37347.4,33,3,2,M,4,40213,KY
28627935,5423.7,76,6,1,F,2,38177,TN
27251580,34802.0,18,5,0,M,1,19152,PA
29994866,82200.8,57,7,1,F,4,43688,OH
16357152,2535.1,70,10,3,M,2,10084,NY
20444220,43296.0,64,11,3,M,4,92178,CA
20447625,0.0,21,3,2,F,1,92817,CA
19077800,8673.0,76,6,1,F,4,92517,CA
17714047,41797.6,28,5,2,F,2,77210,TX
28630875,2310.8,73,3,1,F,2,53244,WI
20450895,0.0,21,3,2,F,1,10160,NY
31339754,113705.1,47,7,2,F,2,28224,NC
21805424,112619.0,33,6,4,M,3,21231,MD
28619451,23310.8,53,3,1,M,1,32272,FL
21814640,0.0,16,4,1,F,1,45275,OH
20438775,42139.5,74,11,2,M,2,60666,IL
28615272,10471.2,56,6,1,M,2,75270,TX
23168603,31660.3,48,4,4,M,2,90105,CA
20452275,29794.5,53,10,2,F,1,98111,WA
20446935,15645.0,31,7,2,F,1,10029,NY
31340835,131546.2,31,1,3,M,4,90057,CA
17714190,20623.2,62,9,2,F,1,90009,CA
24537906,28303.2,43,1,2,F,1,92176,CA
29976232,123393.6,51,11,0,M,1,28215,NC
20448975,37264.5,66,3,2,M,2,14252,NY
23166138,10265.2,54,10,0,F,2,46256,IN
31351277,0.0,15,0,0,F,1,96849,HI
27264060,165224.0,56,8,1,M,2,60622,IL
21809344,90456.6,52,5,3,F,2,74186,OK
31337247,128542.4,35,5,2,F,3,37208,TN
14991460,0.0,17,9,2,F,1,90105,CA
23173295,13028.5,43,6,2,F,2,92821,CA
13633770,5488.0,34,4,4,F,2,92173,CA
19080040,0.0,16,8,1,F,1,90105,CA
27265120,181184.0,50,2,0,M,2,90186,CA
25888298,8341.0,41,8,2,F,2,10152,NY
25904999,376.6,33,9,0,M,1,94606,CA
25901123,2987.6,46,3,0,F,1,92176,CA
21812320,0.0,16,4,1,M,1,77105,TX
29989850,0.0,21,6,0,F,1,92817,CA
25904980,4250.1,37,4,0,F,1,48206,MI
17718207,61447.1,50,7,3,M,4,10047,NY
29985120,126812.4,64,14,1,M,2,28223,NC
25898881,0.0,20,2,0,F,1,96849,HI
16357596,2692.8,69,9,3,F,1,74168,OK
31339432,29635.5,61,1,0,F,2,60666,IL
31354129,56046.4,33,3,3,F,2,07139,NJ
24538716,89335.8,56,4,3,F,2,07303,NJ
29995152,32491.8,36,6,3,F,2,90122,CA
16356984,7657.4,35,5,3,M,1,76017,TX
31339087,140990.0,50,0,2,M,2,87194,NM
28618191,5112.2,33,3,3,F,2,60601,IL
17720001,0.0,11,6,2,F,1,10171,NY
16358004,8337.6,41,11,3,F,1,07160,NJ
27250520,87744.0,41,3,0,F,2,94145,CA
21803424,37590.8,49,12,1,F,2,46256,IN
20445810,14607.0,61,8,3,F,2,53277,WI
25906101,6218.3,58,5,0,M,3,10091,NY
27254800,5430.0,61,3,0,M,2,19160,PA
13631030,44307.0,34,4,4,M,2,90145,CA
29977860,34900.8,71,11,0,F,1,90009,CA
27250600,78500.0,57,9,0,F,1,10259,NY
16351560,3331.4,69,9,3,F,1,90009,CA
24537294,84366.0,61,9,2,M,2,90128,CA
20445225,36817.5,57,4,3,F,2,90095,CA
20448750,59631.0,62,9,4,M,2,90174,CA
14994804,26730.0,49,9,2,M,1,10042,NY
21805792,0.0,15,8,1,M,1,90105,CA
14989502,31944.0,34,4,3,M,2,90065,CA
17716907,56309.5,29,6,5,M,3,21231,MD
31349115,14131.2,22,1,0,F,2,75328,TX
23165118,0.0,18,6,0,F,1,78473,TX
17718493,7156.5,14,6,2,F,1,28223,NC
25896031,0.0,21,3,0,M,1,92178,CA
21808032,106067.0,66,9,1,F,2,10146,NY
27260960,86816.0,40,2,4,F,2,73179,OK
29975902,49196.4,68,8,0,M,2,60639,IL
16359228,9304.5,56,6,4,M,2,77105,TX
27264140,21838.0,73,5,0,M,2,60624,IL
31346263,29187.0,55,5,0,M,2,85048,AZ
13633520,5772.0,19,4,1,M,1,77086,TX
24537456,18271.8,36,4,2,M,4,92806,CA
25893884,1124.8,71,8,0,F,3,38166,TN
16361880,0.0,18,10,3,F,1,96802,HI
20443080,25648.5,52,9,4,F,3,90141,CA
21812112,82966.0,44,7,1,M,1,10118,NY
19075070,10829.0,54,4,2,F,2,94164,CA
29984790,30582.2,81,11,0,F,2,10167,NY
27263160,26296.0,48,10,0,M,1,44101,OH
13627280,32065.0,49,9,2,M,2,10104,NY
14990602,32536.9,45,5,2,M,1,94256,CA
31341962,68627.4,36,6,2,F,2,30305,GA
16358580,12121.8,60,10,4,M,4,10229,NY
16355964,0.0,20,5,3,F,1,19136,PA
29994580,28540.6,55,5,2,M,2,10160,NY
27266140,5368.0,26,4,0,F,1,60640,IL
23176780,0.0,18,6,0,M,1,90106,CA
24542064,49030.2,59,7,2,M,1,90195,CA
31351254,50390.7,51,1,1,M,2,96849,HI
20449545,26812.5,23,5,2,F,1,90029,CA
16356372,11033.8,38,8,6,M,4,92811,CA
28622223,946.7,70,5,1,F,1,28220,NC
17722146,5760.3,58,5,2,M,3,19133,PA
28616742,4155.7,40,10,1,M,1,40218,KY
17716985,95920.5,39,5,5,M,4,95184,CA
16359636,3753.8,21,6,3,F,1,90029,CA
24531174,49145.4,61,9,3,F,3,02171,MA
13631970,19088.0,53,3,3,F,2,94225,CA
20448855,47865.0,49,6,2,M,1,10118,NY
27255740,0.0,14,8,0,M,1,64132,MO
24532560,10405.8,82,0,2,F,1,15263,PA
14992703,18966.2,62,2,2,F,1,19155,PA
21803920,29666.0,82,5,1,M,2,53206,WI
20442060,102058.5,53,10,2,M,1,33128,FL
20439675,85791.0,36,3,5,M,4,90057,CA
19077758,8187.2,84,4,1,F,1,33653,FL
29987034,32760.2,48,8,4,M,2,73179,OK
31350219,126640.3,30,0,0,M,1,21254,MD
24535782,0.0,17,0,2,F,1,96849,HI
29992380,0.0,20,5,0,F,1,93769,CA
28619367,1307.9,85,5,1,F,2,10248,NY
23175539,59770.6,42,8,0,M,1,75286,TX
21806240,0.0,14,9,1,F,1,97248,OR
27263080,5850.0,29,10,2,F,4,94272,CA
31351300,28977.7,37,3,0,M,1,02158,MA
24533172,77970.6,32,0,5,F,2,95137,CA
14992274,12181.4,54,4,3,F,2,97237,OR
16353156,4451.6,53,3,4,F,2,94103,CA
14995277,12010.9,75,5,2,M,2,60624,IL
14992131,21985.7,47,7,4,F,3,67276,KS
29982304,124513.4,36,6,2,F,2,48212,MI
19086690,3929.8,55,3,1,F,2,55422,MN
31353439,71274.7,45,5,0,F,1,10262,NY
25892231,3308.3,38,4,2,F,3,37204,TN
28616637,1228.1,84,4,1,F,1,33653,FL
17715698,11453.0,31,8,4,F,2,70156,LA
28625037,4549.2,55,5,2,F,2,96849,HI
27254600,25976.0,37,9,3,F,4,98112,WA
13631280,4187.0,20,5,1,F,1,23541,VA
25891642,9686.2,56,3,1,M,2,60665,IL
16352376,10420.8,58,8,4,F,4,77076,TX
25904448,0.0,22,4,0,F,1,10160,NY
27257860,0.0,15,9,0,M,1,97248,OR
19082126,133819.0,54,4,2,M,2,80243,CO
16353396,3395.3,52,12,3,M,1,79917,TX
23164098,49135.6,58,4,2,M,2,77083,TX
21800448,17206.8,39,12,1,F,1,40205,KY
27256560,7988.0,87,9,0,M,2,10248,NY
16352172,6347.0,76,6,3,M,2,92149,CA
23164710,11263.4,71,7,0,F,1,90009,CA
13626300,15864.0,67,7,1,F,1,90009,CA
28630644,3171.0,38,8,1,F,2,35241,AL
28619535,1910.8,29,8,1,M,1,35236,AL
31339041,70527.2,56,6,1,F,2,90112,CA
20441715,46519.5,36,3,2,M,1,28208,NC
21813008,51061.4,25,7,2,F,2,77159,TX
20445120,52675.5,62,9,3,F,2,80243,CO
19083386,0.0,16,1,1,F,1,96849,HI
24528888,66169.8,57,5,3,M,2,10079,NY
19083512,38939.6,25,4,3,F,2,78734,TX
25905018,8081.1,44,11,2,M,2,80268,CO
29976716,0.0,22,7,0,F,1,19152,PA
21813504,34122.4,66,9,1,F,2,85047,AZ
23174502,29842.0,37,3,0,F,1,93728,CA
14993803,13003.1,31,10,2,M,2,90081,CA
31355578,19372.9,38,4,0,F,2,45219,OH
20443875,22615.5,79,6,2,F,2,21214,MD
24528564,89321.4,57,5,3,F,4,77076,TX
25890008,9474.0,60,7,0,M,2,75270,TX
21807872,63788.4,40,3,1,F,1,85036,AZ
23177188,10721.0,42,8,0,F,2,35241,AL
